; oligo-analysis  -v 1 -sort -i $RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102320_q0uO0g.fasta.fasta -format fasta -return occ -table -1str -quick_if_possible -seqtype dna -bg upstream-noorf -org Saccharomyces_cerevisiae -pseudo 0.01 -l 2 -o $RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.121001_FPd5b0_2nt.tab
; Citation: van Helden et al. (1998). J Mol Biol 281(5), 827-42. 
; Program version              	1.169
; Slow counting mode           
; Oligomer length              	2
; Input file                   	$RSAT/public_html/tmp/www-data/2020/02/17/retrieve-seq_2020-02-17.102320_q0uO0g.fasta.fasta
; Input format                 	fasta
; Output file                  	$RSAT/public_html/tmp/www-data/2020/02/17/oligo-analysis_2020-02-17.121001_FPd5b0_2nt.tab
; Count overlapping matches
; Counted on a single strand
; Number of output patterns	16
# seq	aa	ac	ag	at	ca	cc	cg	ct	ga	gc	gg	gt	ta	tc	tg	tt
SIP1	15	17	10	33	15	7	5	16	17	7	7	18	28	12	27	37
CAD1	11	8	6	14	6	1	4	4	7	1	5	6	15	5	4	13
DYN2	32	12	13	13	8	10	4	20	11	6	7	15	20	14	15	21
SNX41	21	15	20	13	15	7	4	13	14	6	10	12	20	11	8	32
RPN9	33	19	14	35	24	11	11	7	9	12	5	9	34	11	6	22
YDR428C	43	10	15	26	17	2	4	14	10	11	4	11	23	14	13	19
TIF35	30	9	15	17	9	7	5	12	16	6	6	9	16	11	11	19
CYM1	49	9	20	37	13	9	5	13	17	10	12	15	36	12	17	37
NPL3	37	15	13	37	17	12	5	20	12	10	9	9	36	17	13	49
GPI17	72	19	39	54	20	12	11	23	34	12	15	34	58	23	30	43
PPM1	52	23	44	32	39	12	23	20	35	37	41	31	24	23	36	27
PPZ2	35	34	35	37	41	36	20	32	25	29	14	26	40	31	25	39
GPI19	51	12	22	33	14	13	7	31	18	13	7	21	34	27	23	71
THI74	51	29	30	54	41	16	12	26	26	23	23	28	47	26	35	31
LRS4	41	9	13	35	11	6	3	16	14	7	7	15	32	14	20	45
DOT1	49	21	28	38	28	15	18	33	26	24	14	36	34	34	40	61
APT2	44	19	25	45	30	16	27	20	24	26	21	36	34	32	34	66
SSN2	42	16	27	32	16	10	12	15	27	10	16	22	32	17	20	36
YDR444W	36	22	15	32	20	16	12	27	17	10	10	16	32	27	16	42
TK(CUU)D2	49	23	22	73	28	13	8	25	25	7	9	25	66	31	27	68
ECM11	51	30	25	50	36	17	16	29	26	20	12	26	43	31	31	56
RPS17B	48	21	31	55	26	19	19	19	32	11	20	27	49	32	20	70
ADA2	75	27	21	54	21	20	19	29	33	11	19	21	49	31	25	44
UTP6	54	31	25	51	32	9	17	27	28	21	16	25	47	24	32	60
RPS18A	49	27	34	49	40	26	20	20	29	28	18	22	41	24	26	46
YHP1	42	27	21	57	33	21	25	24	23	23	24	25	49	33	25	47
PPN1	38	18	34	44	25	23	19	23	32	24	24	31	39	25	35	65
TSA2	39	26	29	44	26	21	15	32	29	19	24	27	44	29	31	64
GUK1	68	27	22	45	30	9	21	31	23	24	15	30	40	31	34	49
NHX1	44	31	37	46	40	14	18	24	35	26	10	25	40	25	30	54
TOM1	41	22	19	46	16	12	10	26	22	11	9	17	48	20	21	62
HEH2	38	11	20	33	12	3	7	11	19	3	12	13	33	16	8	32
PFA5	36	23	20	26	22	12	14	24	15	18	10	22	33	19	21	51
TFB3	51	22	24	26	21	10	14	20	19	18	12	23	33	15	22	36
MFA1	67	23	26	37	27	13	8	17	23	11	11	25	36	18	25	31
YDR461C-A	26	16	19	27	25	11	10	18	11	13	12	23	26	24	18	26
MRPL28	26	23	18	27	18	12	10	19	24	13	11	16	26	11	25	26
STP1	37	22	14	31	18	8	8	20	18	14	8	12	32	10	22	24
SPP41	82	28	24	63	28	7	8	16	25	10	14	24	62	15	27	62
RMT2	42	25	29	41	34	17	15	36	24	24	18	26	37	36	30	65
PKH3	64	25	38	43	30	15	14	26	40	22	20	26	35	23	36	42
TLG1	34	21	17	25	15	9	8	20	20	5	5	17	29	17	17	54
SDC1	54	17	20	25	17	5	8	17	17	5	9	21	29	20	15	34
UGO1	77	30	29	36	30	25	11	28	24	20	27	24	42	18	28	50
RPL27B	51	23	29	36	28	26	12	29	19	21	21	31	41	26	29	77
TRS31	55	22	28	45	22	12	13	30	28	16	20	26	45	26	29	82
PRP3	69	24	29	47	29	11	9	35	30	19	12	23	42	30	33	57
JIP4	42	22	22	24	26	14	8	26	18	14	15	13	25	24	15	49
YDR476C	33	27	32	35	29	23	22	33	30	32	25	27	35	25	35	56
SNF1	60	23	39	42	32	13	12	22	27	18	24	32	45	25	26	59
SNM1	50	16	10	34	12	8	7	16	20	6	7	14	29	13	23	34
PEX29	46	30	21	53	25	18	13	30	20	17	17	38	59	21	42	49
DIG2	56	35	29	54	42	17	12	19	20	18	19	28	56	20	25	49
PHO8	17	9	16	18	14	2	10	4	10	14	6	8	19	5	6	21
CWC21	38	15	22	30	19	9	10	19	18	13	11	16	30	21	14	32
KRE2	32	16	19	30	14	11	10	22	21	13	9	15	30	18	19	38
VPS52	38	14	22	29	14	2	6	12	18	7	7	12	32	11	9	43
VPS72	37	10	16	15	16	8	2	13	8	8	3	12	16	13	11	34
VPS60	27	14	14	24	20	5	0	13	10	4	7	11	22	15	11	35
RIB3	41	3	17	19	7	3	9	7	16	13	11	10	17	6	13	14
PAC11	41	10	19	15	14	8	4	10	15	5	9	11	15	12	9	24
SLD5	24	11	10	15	9	9	4	19	12	5	8	10	15	15	14	41
PKH1	54	26	30	48	26	15	17	25	29	25	25	34	49	16	41	39
IZH1	52	29	27	46	39	24	17	25	19	22	17	24	44	30	21	63
AIM8	59	21	22	34	16	6	8	20	21	9	10	11	40	14	11	39
RSM28	38	18	25	30	13	5	10	20	22	18	11	20	39	7	25	39
VPS3	38	17	14	36	17	7	5	15	14	6	8	13	35	15	14	27
PUF6	52	16	24	31	14	7	6	11	28	7	8	11	30	8	16	39
ITR1	32	16	15	29	25	18	10	34	8	20	12	20	28	33	23	51
SEC20	78	37	29	39	39	24	17	26	19	22	9	26	46	23	21	44
LCD1	73	27	35	38	29	11	16	29	23	19	20	26	48	28	18	59
RPL37B	84	31	31	43	24	11	17	24	32	16	18	24	48	18	25	52
PLM2	52	24	24	43	25	18	17	31	18	16	11	31	48	32	24	84
SAM2	55	27	23	48	27	15	14	36	25	17	11	27	46	34	31	63
LPP1	48	23	20	40	26	14	9	27	19	11	11	23	37	28	25	82
PSP1	77	20	40	38	28	18	21	21	36	22	20	26	35	27	23	47
YDR506C	16	9	11	13	13	5	3	7	5	6	10	9	15	8	6	23
TL(CAA)D	65	25	23	62	20	15	7	31	20	12	10	24	70	21	26	68
GIN4	49	32	16	47	40	13	18	34	22	19	8	19	34	40	26	82
GNP1	67	19	27	39	27	17	24	18	32	23	22	30	26	27	33	68
SMT3	62	32	28	30	37	25	29	18	26	27	18	33	27	24	30	53
ACN9	47	20	16	25	21	25	10	19	13	12	2	13	27	19	11	30
YDR514C	46	24	16	41	21	10	7	32	19	16	9	18	41	20	30	78
SLF1	78	18	32	41	30	9	7	16	20	16	10	24	41	19	21	46
EMI2	48	21	41	31	31	11	24	20	34	20	36	48	29	34	37	34
GRH1	43	38	31	19	29	26	33	31	35	33	31	27	24	22	31	46
EUG1	28	13	14	22	18	11	8	11	9	10	5	13	22	14	10	41
FPR2	24	13	18	30	20	8	8	14	14	11	4	10	27	18	10	33
YDR520C	37	19	24	38	23	13	3	23	19	11	11	20	40	19	22	68
SPS2	29	6	8	35	10	6	5	14	13	5	3	15	26	18	20	48
SPS1	66	28	23	45	34	14	8	32	18	15	8	16	44	31	18	99
AGE1	49	9	21	50	12	6	14	20	25	7	10	25	44	30	21	68
YDR524W-C	68	25	20	50	21	10	14	21	30	7	6	9	44	25	12	49
YDR524C-B	57	17	26	35	26	25	27	26	27	27	25	25	26	35	25	70
SNA2	41	30	27	28	28	37	41	24	31	34	34	21	26	29	18	50
RBA50	19	7	7	26	12	11	7	23	7	8	4	13	22	27	13	51
HLR1	62	20	30	46	29	15	17	29	24	16	14	28	44	38	21	66
QCR7	28	11	18	19	13	7	8	10	15	11	15	17	21	9	16	23
APA2	69	21	24	41	23	12	22	21	29	16	17	28	34	29	28	48
YDR531W	48	28	21	41	28	17	22	24	29	16	12	21	34	29	23	69
YDR532C	74	18	29	53	33	10	11	20	24	20	21	27	44	26	31	58
HSP31	66	28	25	51	33	20	18	25	29	21	25	13	42	27	20	56
FIT1	58	33	20	48	33	24	19	23	25	19	12	27	44	22	32	60
STL1	55	19	42	35	26	17	17	27	29	26	22	34	41	25	30	54
PAD1	62	32	34	45	42	17	15	22	34	26	13	19	35	21	30	52
YDR539W	42	29	19	50	30	15	17	27	22	13	2	22	47	31	21	75
IRC4	85	18	30	55	24	14	16	23	31	26	18	18	48	20	28	45
YDR541C	53	25	25	41	25	21	17	32	27	17	12	26	38	33	28	79
PAU10	51	29	36	41	38	12	21	24	31	26	26	29	38	28	29	40
YRF1-1	49	25	36	44	26	10	17	35	40	25	16	19	40	28	31	58
YIL177C	49	26	34	44	27	10	18	34	39	26	16	20	39	27	33	57
PAU14	8	5	1	1	6	0	0	1	0	1	0	0	2	1	0	0
YIL175W	0	0	1	1	0	0	0	1	1	1	0	5	2	0	6	8
VTH1	58	23	25	54	38	22	18	25	26	19	12	25	39	38	27	50
YIL172C	48	30	30	46	35	14	19	26	28	23	25	27	43	27	29	49
YIL171W	65	27	24	38	34	18	13	39	18	16	13	28	36	44	25	61
HXT12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YIL169C	53	24	25	41	31	18	21	28	20	27	21	32	38	29	34	57
YIL168W	59	24	32	66	33	14	16	16	25	15	16	26	63	27	18	49
YIL166C	57	27	25	48	38	16	14	33	18	28	16	24	43	30	31	51
YIL165C	0	1	1	0	0	0	0	1	1	0	1	1	0	0	2	0
NIT1	58	25	33	42	27	19	18	28	27	24	20	25	46	24	25	58
SUC2	61	26	24	40	19	24	17	31	34	12	18	19	37	29	25	83
YIL161W	66	25	23	36	18	17	8	25	18	8	10	29	48	18	24	75
POT1	45	16	23	35	20	7	11	23	24	16	16	20	31	21	26	45
BNR1	45	20	23	35	26	16	11	23	21	16	7	16	31	24	20	45
AIM20	38	10	17	25	16	3	6	11	17	7	10	9	19	16	11	32
COA1	17	7	10	8	8	6	5	10	9	4	1	10	8	12	8	23
YIL156W-B	23	10	10	8	8	1	5	10	12	4	6	7	8	9	8	17
UBP7	12	7	4	15	5	5	7	5	4	7	5	4	18	3	3	12
GUT2	29	25	12	20	23	17	7	24	9	12	8	7	25	16	9	28
IMP2'	26	11	12	7	12	5	4	12	10	8	6	8	9	9	10	26
RRD1	26	8	12	7	10	6	4	12	9	8	5	11	9	10	12	26
YIL152W	32	8	11	18	11	1	4	5	8	6	4	9	19	6	8	14
YIL151C	36	18	15	30	22	10	10	16	21	12	17	14	19	18	22	37
MCM10	35	23	13	31	26	8	8	10	13	7	10	16	29	14	15	40
MLP2	68	24	37	42	30	22	19	23	39	21	30	21	35	27	24	37
RPL40A	33	23	26	46	27	29	17	33	30	16	24	28	38	39	31	59
SLN1	55	31	23	53	33	18	21	26	26	18	8	20	49	31	20	67
ECM37	73	26	30	43	35	12	11	28	25	17	14	23	38	31	24	69
PAN6	34	31	25	46	32	21	11	34	25	15	13	30	45	31	35	71
TID3	82	26	35	45	24	18	13	19	36	11	27	33	47	19	31	33
SSL2	30	10	19	20	7	8	7	23	19	8	7	12	23	19	13	34
CCT2	34	12	23	20	13	7	7	19	19	8	8	10	23	19	7	30
AXL2	60	34	26	45	38	23	18	32	26	17	5	16	41	37	15	46
REV7	74	35	27	41	29	14	16	33	28	18	12	18	46	25	20	63
TPM2	33	12	18	25	13	1	5	11	11	4	4	15	32	13	7	27
TMA108	48	33	25	51	40	25	16	24	25	17	17	26	43	31	27	51
OM45	48	22	30	40	32	19	16	25	25	27	32	36	35	24	43	45
VHS2	20	10	11	7	11	4	5	8	10	8	5	9	7	6	12	12
YIL134C-A	88	33	34	46	36	20	16	20	39	13	11	23	39	26	25	30
FLX1	50	21	26	44	23	5	15	30	29	18	20	30	39	29	35	85
RPL16A	43	24	22	43	29	28	17	29	22	29	17	18	39	21	30	31
CSM2	48	15	19	26	10	10	10	13	22	8	4	9	27	10	11	36
FKH1	102	24	39	42	23	8	9	23	36	11	25	25	46	20	24	42
ASG1	48	24	28	44	24	23	10	33	24	11	11	23	47	32	20	97
TAO3	58	32	29	45	34	19	8	29	28	11	20	30	44	28	32	52
MET18	43	25	31	43	27	20	9	32	28	14	20	34	45	28	36	64
YIL127C	32	15	15	20	10	11	11	31	16	19	15	21	25	18	30	57
STH1	57	21	31	20	30	15	11	15	18	19	11	15	25	16	10	32
KGD1	55	22	37	42	25	19	21	24	34	22	24	24	41	26	22	61
AYR1	53	18	22	55	25	14	4	24	23	7	16	22	46	28	26	86
SIM1	53	26	30	36	37	22	18	28	22	26	12	24	34	30	24	77
POG1	93	19	34	40	27	15	15	21	31	25	25	23	35	19	30	47
QDR2	46	24	23	48	29	25	13	37	24	17	17	29	42	37	35	53
QDR1	72	20	36	38	23	13	11	39	30	18	16	24	41	35	25	58
RPI1	29	20	23	45	20	16	14	33	17	12	13	34	52	35	26	110
RHO3	66	31	34	35	32	24	17	21	29	16	24	25	39	24	18	64
PRM5	76	23	34	41	26	9	20	24	38	23	21	21	35	24	27	57
HIS5	53	30	22	54	29	17	8	27	30	8	13	32	46	26	40	64
NUP159	44	26	24	42	26	7	12	17	27	11	15	22	39	19	23	78
POR2	58	20	35	35	23	23	18	36	35	27	15	21	32	29	31	61
SDP1	63	22	34	38	31	13	19	33	27	31	23	20	36	30	25	54
HOS4	42	15	30	35	20	5	8	26	27	14	15	25	33	25	27	58
COX5B	46	23	10	49	30	9	13	11	19	9	10	15	32	22	21	55
MNI1	52	7	17	27	12	5	7	10	16	3	13	22	23	19	16	29
SEC24	70	30	31	41	39	10	9	28	26	24	22	22	38	22	32	55
YIL108W	62	19	41	38	29	14	13	27	29	20	16	32	41	29	27	62
PFK26	57	25	31	60	26	11	14	17	30	10	22	24	60	23	19	70
MOB1	71	18	24	62	20	19	14	24	25	9	12	28	59	31	24	59
SLM1	44	13	26	26	17	15	8	19	24	14	21	14	24	17	18	39
SHQ1	31	12	14	29	19	4	5	15	14	9	0	7	23	18	11	33
DPH1	33	7	15	29	11	0	5	14	18	9	4	12	23	14	19	31
YIL102C-A	60	29	35	44	31	19	16	27	36	19	15	29	41	27	32	39
YIL102C	8	8	8	13	7	2	6	13	6	5	5	11	16	13	9	12
TT(AGU)I1	12	11	13	13	9	5	6	8	13	5	2	8	16	6	7	8
XBP1	20	33	9	54	35	45	24	44	9	30	11	24	52	40	30	39
SGA1	43	19	47	33	37	15	19	21	35	31	48	29	28	27	29	38
FMC1	24	6	16	15	9	9	2	13	15	8	4	7	14	10	11	23
FYV10	23	7	13	15	11	4	2	16	10	8	9	6	14	15	9	24
YIL096C	54	11	16	33	16	9	6	15	18	6	6	14	27	19	16	45
TI(AAU)I1	54	27	19	41	23	13	8	32	22	13	8	16	42	23	24	57
PRK1	57	16	32	41	24	8	8	19	23	13	13	27	42	22	23	54
LYS12	46	27	17	28	20	11	8	27	18	8	6	14	34	20	15	57
RSM25	43	15	24	22	20	7	4	17	24	12	6	6	18	14	14	34
YIL092W	34	6	17	22	14	6	4	24	14	12	7	15	18	24	20	43
YIL091C	38	25	19	36	31	21	18	31	20	22	12	14	30	32	19	30
ICE2	30	14	31	36	19	12	18	19	32	22	21	25	30	20	31	38
YIL089W	50	28	23	54	24	22	8	33	30	10	9	17	52	27	26	86
TE(CUC)I	40	20	21	78	28	16	6	26	25	7	15	22	67	33	26	69
AVT7	26	15	13	26	19	8	7	16	16	6	6	9	19	21	11	23
LRC2	44	29	19	36	30	8	9	23	19	8	16	13	35	25	12	43
KTR7	29	12	11	25	14	3	2	14	9	10	8	9	25	9	15	36
SDS3	50	8	17	27	15	4	3	20	16	10	3	12	20	20	19	51
YIL083C	57	36	31	37	32	13	13	29	35	21	20	20	38	17	32	68
YIL080W	58	44	26	46	36	30	16	24	29	11	9	29	51	21	27	42
YIL082W-A	58	44	26	46	36	30	16	24	29	11	9	29	51	21	27	42
TI(AAU)I2	38	28	14	33	20	19	10	17	21	5	3	12	34	13	14	25
AIR1	60	20	26	50	32	10	13	27	26	20	12	24	38	31	31	72
THS1	72	24	27	50	31	12	13	26	31	20	10	20	38	26	32	60
YIL077C	38	27	36	38	32	17	18	28	29	25	14	32	39	26	33	67
SEC28	58	29	32	38	32	7	18	30	29	21	21	33	37	31	33	50
RPN2	54	12	22	43	19	16	11	18	24	13	16	16	34	23	21	37
SER33	44	31	21	37	28	21	14	29	17	19	13	23	43	22	24	59
SPO22	62	21	27	48	34	14	11	24	24	15	20	29	39	33	30	68
HOP1	79	28	29	53	34	17	7	20	36	12	18	20	40	21	32	53
PCI8	38	21	9	27	20	6	6	16	10	9	8	9	27	13	12	45
MAM33	57	29	20	56	33	16	14	17	19	10	12	25	54	25	19	73
RPS24B	43	27	36	27	30	22	20	37	29	23	19	35	31	37	31	52
SEC6	29	14	22	24	12	7	5	16	17	10	12	9	31	9	10	21
YIL067C	44	19	16	34	20	9	7	19	14	8	8	15	36	19	14	55
RNR3	64	21	30	26	32	18	20	31	18	33	14	33	27	29	34	69
FIS1	16	13	13	12	21	10	6	8	7	17	6	3	10	5	7	12
YIL064W	12	3	8	12	7	6	6	13	5	17	10	13	10	7	21	16
YRB2	37	13	14	23	15	4	7	10	10	12	8	15	25	8	16	35
ARC15	23	20	14	14	18	10	5	13	13	8	2	4	17	8	6	18
SNP1	85	24	24	53	26	16	16	26	25	17	12	22	49	27	25	52
YIL060W	62	26	29	67	25	10	8	22	25	6	13	26	72	23	20	65
YIL057C	47	25	18	40	22	16	23	28	20	21	23	26	42	27	26	48
SUP17	48	26	28	40	26	23	23	18	27	21	16	25	42	20	22	47
VHR1	17	21	17	37	23	27	10	65	10	20	9	23	41	57	26	96
YIL055C	24	27	21	29	29	33	21	38	21	28	19	30	27	33	37	82
RHR2	33	20	6	50	31	19	14	34	17	11	7	28	29	48	35	117
RPL34B	32	24	30	29	28	25	18	28	28	17	29	37	28	33	34	79
MMF1	45	29	31	51	33	29	18	27	33	27	16	24	46	22	35	33
PCL7	50	32	33	44	36	11	22	33	28	28	26	22	44	31	23	36
DFG10	53	13	14	47	16	17	14	20	15	11	10	19	43	26	17	51
NEO1	62	39	34	43	41	11	12	27	27	20	20	20	49	20	21	53
SYG1	14	18	21	38	41	24	19	22	15	31	28	38	21	33	44	77
YIL046W-A	77	38	22	38	44	28	19	21	33	31	24	18	21	15	41	14
MET30	17	4	23	9	8	2	7	4	17	9	12	15	11	6	11	21
PIG2	58	22	29	57	25	25	20	27	25	23	22	16	58	26	15	51
AGE2	23	17	14	27	12	4	11	9	12	8	9	13	34	7	8	16
CBR1	33	7	11	18	10	2	5	13	8	7	5	7	18	13	7	16
PKP1	22	15	13	19	16	10	7	14	16	8	10	14	15	14	18	20
GVP36	20	14	14	19	18	10	7	13	14	8	10	15	15	16	16	22
APQ12	27	8	13	22	9	7	4	17	9	7	4	12	26	15	11	25
TED1	36	15	17	27	17	10	8	17	17	11	3	11	24	16	15	41
NOT3	38	20	17	34	20	6	12	27	20	11	3	21	31	29	22	64
PRM2	68	27	28	52	36	13	10	22	24	16	18	25	47	25	28	60
CST6	74	25	27	49	27	19	12	28	30	13	14	26	45	29	30	51
CKA1	50	22	22	30	19	4	11	16	22	10	16	15	32	14	14	19
CAP2	38	23	8	24	20	14	7	33	9	4	5	16	27	33	13	54
BCY1	67	32	33	34	40	25	25	29	33	32	17	11	25	30	19	47
ULP2	51	29	33	46	33	22	17	28	29	13	10	28	46	36	19	59
SSM4	33	12	17	21	11	5	5	8	23	3	3	9	15	10	13	29
TK(CUU)I	70	19	33	68	26	15	9	20	31	14	15	23	64	22	25	45
YIL029C	62	25	36	47	30	20	13	25	29	22	22	23	50	21	24	50
KRE27	49	15	21	44	24	10	15	22	18	19	4	13	38	27	14	38
IRR1	71	30	43	33	31	11	20	33	35	27	16	21	40	28	20	40
YIL024C	29	15	11	19	16	8	8	10	9	9	7	10	20	10	10	22
YKE4	88	19	40	39	19	11	12	22	30	9	14	35	48	26	22	65
TIM44	56	32	34	32	29	19	15	29	24	18	18	26	45	24	19	79
RPB3	63	25	19	36	21	14	15	30	23	14	16	26	37	27	29	48
HIS6	28	12	13	27	19	7	11	17	16	13	14	13	18	21	18	24
FAF1	24	13	17	27	18	14	11	13	21	13	7	12	18	16	19	28
RPL2B	56	38	32	43	41	24	10	30	32	16	19	18	41	27	24	48
VID28	42	25	26	46	29	19	15	32	28	25	18	22	40	26	34	60
SNL1	60	22	32	46	34	18	15	26	26	25	19	25	40	28	29	42
BAR1	37	22	22	44	28	12	15	16	22	16	10	30	39	21	30	43
TD(GUC)I1	46	28	25	57	28	5	17	20	28	9	27	34	54	28	29	64
YIL014C-A	34	11	18	17	14	2	4	11	13	9	5	12	20	9	12	29
TT(AGU)I2	29	12	11	17	12	5	4	18	9	9	2	11	20	13	14	34
MNT3	41	13	16	25	12	6	5	20	20	5	10	12	21	20	16	39
PDR11	43	35	25	27	35	31	26	40	18	30	22	23	34	36	20	54
TIR3	28	30	29	36	27	27	19	34	33	23	20	27	36	27	35	68
DOT5	50	20	20	38	18	7	5	21	19	9	7	16	42	15	19	38
EST3	23	11	9	12	8	3	3	5	10	3	6	8	14	2	9	9
TD(GUC)I2	68	31	25	66	31	12	10	22	27	10	9	22	64	22	24	56
FAA3	58	32	31	33	37	20	17	38	30	26	8	12	30	34	20	73
URM1	58	36	24	53	35	17	15	30	25	17	17	17	53	27	21	54
NAS2	41	18	28	34	17	13	12	27	29	18	26	21	35	20	28	37
YIA6	37	21	27	34	28	26	12	28	20	18	13	18	35	29	17	41
EPS1	56	31	28	51	36	20	11	34	20	27	11	17	53	24	25	55
BET1	49	25	27	44	27	14	16	30	27	21	19	34	42	27	39	58
CFD1	67	37	29	51	40	19	19	21	31	20	15	18	46	23	21	42
YIL002W-A	34	14	14	37	17	8	9	16	17	9	9	17	31	19	19	26
INP51	50	19	28	45	27	16	11	25	20	8	15	38	46	35	27	89
YIL001W	88	38	24	47	28	15	11	28	34	9	17	17	46	20	25	52
SGN1	71	27	22	55	41	13	12	28	16	23	9	19	47	31	23	62
MPH1	54	27	29	40	34	15	12	34	24	16	20	26	38	37	26	55
AIM21	55	26	34	40	26	20	12	29	37	16	15	27	38	24	34	54
DJP1	35	13	20	40	14	5	5	13	20	11	8	11	38	8	17	37
IST3	61	19	22	49	24	3	2	18	24	8	8	12	42	17	20	39
PAN1	65	26	26	50	26	7	18	29	31	18	17	23	45	29	28	61
TE(UUC)I	62	23	29	51	27	17	18	26	30	18	7	25	47	30	25	64
YIR007W	18	7	4	27	6	5	5	17	6	3	3	7	26	18	7	55
PRI1	39	11	13	15	12	7	6	12	10	10	1	13	17	10	14	27
MSL1	27	13	12	15	14	1	6	13	10	10	7	11	17	10	12	39
DSN1	77	31	36	50	42	20	13	16	26	19	15	24	48	21	21	40
STS1	31	11	14	17	14	6	9	14	9	13	14	16	19	13	15	23
SQT1	23	16	14	17	15	14	9	14	13	13	6	11	19	9	14	31
GAT4	48	22	23	35	33	27	16	33	20	26	20	27	27	34	33	75
YIR014W	93	26	40	35	34	14	10	23	37	19	37	16	31	22	21	41
RPR2	43	9	11	7	9	5	4	4	13	2	3	3	4	6	4	5
YIR016W	24	15	17	12	13	21	11	6	18	10	21	17	14	5	16	24
MET28	44	33	25	30	31	20	16	25	25	19	25	37	32	20	39	67
YAP5	67	37	25	30	39	25	16	25	20	19	20	33	32	25	31	44
YIR018C-A	45	26	30	44	34	15	21	30	24	21	16	31	41	38	25	58
MUC1	60	25	26	44	27	15	13	36	21	14	19	29	47	37	24	62
MRS1	63	19	27	50	27	13	18	26	34	14	12	29	34	38	33	62
YIR021W-A	12	8	7	8	7	4	3	11	5	5	4	9	12	8	9	15
SEC11	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
DAL81	58	23	33	58	32	11	16	22	33	20	17	27	50	27	31	41
YIR024C	20	8	10	12	9	2	6	10	8	7	8	14	14	10	13	15
MND2	15	14	10	12	13	8	6	10	10	7	2	8	14	8	9	20
YVH1	59	18	20	30	22	4	4	16	15	11	6	6	30	13	9	28
DAL1	61	21	38	46	25	15	20	22	41	24	27	22	39	22	30	46
DAL4	55	14	36	49	19	15	15	29	39	18	23	28	41	31	34	53
DAL2	56	20	20	51	26	15	10	28	29	12	10	14	36	32	25	46
DCG1	40	13	15	27	13	7	8	13	19	10	5	5	22	11	12	23
DAL7	35	14	19	37	20	2	14	14	20	14	16	26	31	20	27	40
DAL3	62	17	35	44	28	19	13	27	32	25	25	25	35	26	34	52
MGA2	52	25	27	43	34	25	14	34	26	25	19	18	35	32	27	63
LYS1	38	19	15	29	23	15	12	11	18	11	8	7	23	16	8	35
YIR035C	45	17	19	23	12	6	10	10	18	10	12	19	29	6	18	28
IRC24	34	15	21	17	11	5	7	18	26	10	12	8	16	11	15	35
HYR1	35	8	18	17	15	12	7	21	11	10	5	15	16	26	11	34
GTT1	56	33	35	34	35	32	14	30	26	26	33	22	41	20	24	38
YPS6	58	21	35	35	32	13	11	34	29	23	22	27	30	33	33	63
PAU15	59	24	36	53	32	14	11	25	42	19	20	23	40	25	36	40
YIR042C	53	19	28	50	32	12	13	28	28	23	18	29	37	30	39	60
YIR043C	31	16	8	20	15	9	7	20	9	8	12	12	20	19	14	37
YIR044C	57	29	26	39	27	18	24	34	25	28	13	24	43	28	27	57
TP(UGG)Q	92	6	6	112	3	12	3	17	5	0	14	7	117	17	3	85
TW(UCA)Q	83	9	6	128	6	8	5	9	6	3	11	4	130	8	2	81
COX1	94	6	16	131	5	1	0	5	14	0	0	10	134	4	8	71
AI5_ALPHA	94	6	16	131	5	1	0	5	14	0	0	10	134	4	8	71
AI4	94	6	16	131	5	1	0	5	14	0	0	10	134	4	8	71
AI3	94	6	16	131	5	1	0	5	14	0	0	10	134	4	8	71
AI2	94	6	16	131	5	1	0	5	14	0	0	10	134	4	8	71
AI1	94	6	16	131	5	1	0	5	14	0	0	10	134	4	8	71
AI5_BETA	98	13	13	101	11	7	6	16	13	8	8	16	102	12	18	57
ATP8	74	4	10	125	5	6	4	3	10	2	5	11	124	6	9	101
ATP6	68	5	13	115	6	22	8	7	8	4	17	13	119	12	4	78
TE(UUC)Q	76	8	18	101	2	21	9	4	20	4	21	9	105	3	6	92
COB	86	7	7	124	4	8	5	4	10	3	6	7	123	3	8	94
BI4	86	7	7	124	4	8	5	4	10	3	6	7	123	3	8	94
BI3	86	7	7	124	4	8	5	4	10	3	6	7	123	3	8	94
BI2	86	7	7	124	4	8	5	4	10	3	6	7	123	3	8	94
OLI1	99	2	16	125	1	10	5	1	14	3	9	9	127	2	5	71
TS(UGA)Q2	70	6	15	102	3	27	15	5	17	7	26	10	103	10	4	79
VAR1	77	2	7	136	2	4	2	6	8	2	6	5	135	6	6	95
SCEI	93	23	20	70	20	18	16	12	29	9	19	24	65	16	25	40
TT(UGU)Q1	70	7	17	107	2	15	2	14	4	0	12	17	125	11	2	94
TC(GCA)Q	104	4	10	126	7	1	0	7	7	0	1	5	126	10	2	66
TH(GUG)Q	17	2	4	21	1	8	5	0	5	3	9	1	22	1	0	5
TL(UAA)Q	61	7	15	95	2	25	18	7	14	11	28	10	102	9	2	93
TQ(UUG)Q	5	0	0	12	0	0	0	0	0	0	0	0	12	0	0	0
TK(UUU)Q	73	6	17	105	4	19	9	4	15	6	23	15	110	5	10	78
