gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
YGR230W	YGR230W	YGR230W	NM_001181359	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR231C	YGR231C	YGR231C	NP_011747	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR231C	YGR231C	YGR231C	NM_001181360	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR231C	YGR231C	YGR231C	NM_001181360	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR232W	YGR232W	YGR232W	NP_011748	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR232W	YGR232W	YGR232W	NM_001181361	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR232W	YGR232W	YGR232W	NM_001181361	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR233C	YGR233C	YGR233C	NP_011749	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR233C	YGR233C	YGR233C	NM_001181362	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR233C	YGR233C	YGR233C	NM_001181362	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR234W	YGR234W	YGR234W	NP_011750	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR234W	YGR234W	YGR234W	NM_001181363	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR234W	YGR234W	YGR234W	NM_001181363	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR235C	YGR235C	YGR235C	NP_011751	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR235C	YGR235C	YGR235C	NM_001181364	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR235C	YGR235C	YGR235C	NM_001181364	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR236C	YGR236C	YGR236C	NP_011752	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR236C	YGR236C	YGR236C	NM_001181365	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR236C	YGR236C	YGR236C	NM_001181365	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR237C	YGR237C	YGR237C	NP_011753	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR237C	YGR237C	YGR237C	NM_001181366	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR237C	YGR237C	YGR237C	NM_001181366	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR238C	YGR238C	YGR238C	NP_011754	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR238C	YGR238C	YGR238C	NM_001181367	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR238C	YGR238C	YGR238C	NM_001181367	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR239C	YGR239C	YGR239C	NP_011755	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR239C	YGR239C	YGR239C	NM_001181368	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR239C	YGR239C	YGR239C	NM_001181368	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR240C	YGR240C	YGR240C	NP_011756	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR240C	YGR240C	YGR240C	NM_001181369	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR240C	YGR240C	YGR240C	NM_001181369	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR240C-A	YGR240C-A	YGR240C-A	NP_878083	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR240C-A	YGR240C-A	YGR240C-A	NM_001184552	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR240C-A	YGR240C-A	YGR240C-A	NM_001184552	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR241C	YGR241C	YGR241C	NP_011757	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR241C	YGR241C	YGR241C	NM_001181370	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR241C	YGR241C	YGR241C	NM_001181370	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR243W	YGR243W	YGR243W	NP_011759	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR243W	YGR243W	YGR243W	NM_001181372	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR243W	YGR243W	YGR243W	NM_001181372	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR244C	YGR244C	YGR244C	NP_011760	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR244C	YGR244C	YGR244C	NM_001181373	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR244C	YGR244C	YGR244C	NM_001181373	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR245C	YGR245C	YGR245C	NP_011761	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR245C	YGR245C	YGR245C	NM_001181374	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR245C	YGR245C	YGR245C	NM_001181374	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR246C	YGR246C	YGR246C	NP_011762	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR246C	YGR246C	YGR246C	NM_001181375	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR246C	YGR246C	YGR246C	NM_001181375	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR247W	YGR247W	YGR247W	NP_011763	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR247W	YGR247W	YGR247W	NM_001181376	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR247W	YGR247W	YGR247W	NM_001181376	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR248W	YGR248W	YGR248W	NP_011764	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR248W	YGR248W	YGR248W	NM_001181377	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR248W	YGR248W	YGR248W	NM_001181377	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR249W	YGR249W	YGR249W	NP_011765	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR249W	YGR249W	YGR249W	NM_001181378	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR249W	YGR249W	YGR249W	NM_001181378	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR250C	YGR250C	YGR250C	NP_011766	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR250C	YGR250C	YGR250C	NM_001181379	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR250C	YGR250C	YGR250C	NM_001181379	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR251W	YGR251W	YGR251W	NP_011767	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR251W	YGR251W	YGR251W	NM_001181380	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR251W	YGR251W	YGR251W	NM_001181380	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR252W	YGR252W	YGR252W	NP_011768	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR252W	YGR252W	YGR252W	NM_001181381	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR252W	YGR252W	YGR252W	NM_001181381	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR253C	YGR253C	YGR253C	NP_011769	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR253C	YGR253C	YGR253C	NM_001181382	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR253C	YGR253C	YGR253C	NM_001181382	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR254W	YGR254W	YGR254W	NP_011770	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR254W	YGR254W	YGR254W	NM_001181383	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR254W	YGR254W	YGR254W	NM_001181383	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR255C	YGR255C	YGR255C	NP_011771	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR255C	YGR255C	YGR255C	NM_001181384	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR255C	YGR255C	YGR255C	NM_001181384	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR256W	YGR256W	YGR256W	NP_011772	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR256W	YGR256W	YGR256W	NM_001181385	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR256W	YGR256W	YGR256W	NM_001181385	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR257C	YGR257C	YGR257C	NP_011773	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR257C	YGR257C	YGR257C	NM_001181386	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR257C	YGR257C	YGR257C	NM_001181386	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR258C	YGR258C	YGR258C	NP_011774	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR258C	YGR258C	YGR258C	NM_001181387	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR258C	YGR258C	YGR258C	NM_001181387	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR260W	YGR260W	YGR260W	NP_011776	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR260W	YGR260W	YGR260W	NM_001181389	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR260W	YGR260W	YGR260W	NM_001181389	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR261C	YGR261C	YGR261C	NP_011777	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR261C	YGR261C	YGR261C	NM_001181390	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR261C	YGR261C	YGR261C	NM_001181390	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR262C	YGR262C	YGR262C	NP_011778	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR262C	YGR262C	YGR262C	NM_001181391	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR262C	YGR262C	YGR262C	NM_001181391	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR263C	YGR263C	YGR263C	NP_011779	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR263C	YGR263C	YGR263C	NM_001181392	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR263C	YGR263C	YGR263C	NM_001181392	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR264C	YGR264C	YGR264C	NP_011780	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR264C	YGR264C	YGR264C	NM_001181393	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR264C	YGR264C	YGR264C	NM_001181393	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR266W	YGR266W	YGR266W	NP_011782	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR266W	YGR266W	YGR266W	NM_001181395	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR266W	YGR266W	YGR266W	NM_001181395	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR267C	YGR267C	YGR267C	NP_011783	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR267C	YGR267C	YGR267C	NM_001181396	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR267C	YGR267C	YGR267C	NM_001181396	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR268C	YGR268C	YGR268C	NP_011784	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR268C	YGR268C	YGR268C	NM_001181397	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR268C	YGR268C	YGR268C	NM_001181397	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR270W	YGR270W	YGR270W	NP_011786	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR270W	YGR270W	YGR270W	NM_001181399	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR270W	YGR270W	YGR270W	NM_001181399	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR271W	YGR271W	YGR271W	NP_011787	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR271W	YGR271W	YGR271W	NM_001181400	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR271W	YGR271W	YGR271W	NM_001181400	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR271C-A	YGR271C-A	YGR271C-A	NP_076891	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR271C-A	YGR271C-A	YGR271C-A	NM_001184474	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR271C-A	YGR271C-A	YGR271C-A	NM_001184474	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR273C	YGR273C	YGR273C	NP_011789	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR273C	YGR273C	YGR273C	NM_001181402	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR273C	YGR273C	YGR273C	NM_001181402	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR274C	YGR274C	YGR274C	NP_011790	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR274C	YGR274C	YGR274C	NM_001181403	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR274C	YGR274C	YGR274C	NM_001181403	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR275W	YGR275W	YGR275W	NP_011791	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR275W	YGR275W	YGR275W	NM_001181404	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR275W	YGR275W	YGR275W	NM_001181404	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR276C	YGR276C	YGR276C	NP_011792	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR276C	YGR276C	YGR276C	NM_001181405	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR276C	YGR276C	YGR276C	NM_001181405	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR277C	YGR277C	YGR277C	NP_011793	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR277C	YGR277C	YGR277C	NM_001181406	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR277C	YGR277C	YGR277C	NM_001181406	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR278W	YGR278W	YGR278W	NP_011794	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR278W	YGR278W	YGR278W	NM_001181407	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR278W	YGR278W	YGR278W	NM_001181407	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR279C	YGR279C	YGR279C	NP_011795	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR279C	YGR279C	YGR279C	NM_001181408	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR279C	YGR279C	YGR279C	NM_001181408	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR280C	YGR280C	YGR280C	NP_011796	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR280C	YGR280C	YGR280C	NM_001181409	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR280C	YGR280C	YGR280C	NM_001181409	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR281W	YGR281W	YGR281W	NP_011797	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR281W	YGR281W	YGR281W	NM_001181410	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR281W	YGR281W	YGR281W	NM_001181410	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR282C	YGR282C	YGR282C	NP_011798	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR282C	YGR282C	YGR282C	NM_001181411	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR282C	YGR282C	YGR282C	NM_001181411	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR283C	YGR283C	YGR283C	NP_011799	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR283C	YGR283C	YGR283C	NM_001181412	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR283C	YGR283C	YGR283C	NM_001181412	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR284C	YGR284C	YGR284C	NP_011800	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR284C	YGR284C	YGR284C	NM_001181413	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR284C	YGR284C	YGR284C	NM_001181413	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR285C	YGR285C	YGR285C	NP_011801	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR285C	YGR285C	YGR285C	NM_001181414	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR285C	YGR285C	YGR285C	NM_001181414	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR286C	YGR286C	YGR286C	NP_011802	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR286C	YGR286C	YGR286C	NM_001181415	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR286C	YGR286C	YGR286C	NM_001181415	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR287C	YGR287C	YGR287C	NP_011803	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR287C	YGR287C	YGR287C	NM_001181416	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR287C	YGR287C	YGR287C	NM_001181416	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR288W	YGR288W	YGR288W	NP_011804	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR288W	YGR288W	YGR288W	NM_001181417	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR288W	YGR288W	YGR288W	NM_001181417	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR289C	YGR289C	YGR289C	NP_011805	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR289C	YGR289C	YGR289C	NM_001181418	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR289C	YGR289C	YGR289C	NM_001181418	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR292W	YGR292W	YGR292W	NP_011808	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR292W	YGR292W	YGR292W	NM_001181421	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR292W	YGR292W	YGR292W	NM_001181421	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR294W	YGR294W	YGR294W	NP_011810	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR294W	YGR294W	YGR294W	NP_076873	RefSeq_peptide	SEQUENCE_MATCH	35	100	-
YGR294W	YGR294W	YGR294W	NM_001181423	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR294W	YGR294W	YGR294W	NM_001184458	RefSeq_dna	SEQUENCE_MATCH	35	100	-
YGR294W	YGR294W	YGR294W	NM_001181423	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR294W	YGR294W	YGR294W	NM_001184458	RefSeq_mRNA	SEQUENCE_MATCH	35	100	-
YGR295C	YGR295C	YGR295C	NP_011811	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR295C	YGR295C	YGR295C	NM_001181424	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR295C	YGR295C	YGR295C	NM_001181424	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR296W	YGR296W	YGR296W	NP_011812	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR296W	YGR296W	YGR296W	NP_015040	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR296W	YGR296W	YGR296W	NM_001181425	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR296W	YGR296W	YGR296W	NM_001184097	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR296W	YGR296W	YGR296W	NM_001184590	RefSeq_dna	SEQUENCE_MATCH	8	100	-
YGR296W	YGR296W	YGR296W	NM_001181425	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR296W	YGR296W	YGR296W	NM_001184097	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YGR296W	YGR296W	YGR296W	NM_001184590	RefSeq_mRNA	SEQUENCE_MATCH	8	100	-
YGR296C-B	YGR296C-B	YGR296C-B	NP_001073292	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YGR296C-B	YGR296C-B	YGR296C-B	NM_001184590	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YGR296C-B	YGR296C-B	YGR296C-B	NM_001184590	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL067C	YLL067C	YLL067C	NP_013033	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL067C	YLL067C	YLL067C	NM_001179899	RefSeq_dna	SEQUENCE_MATCH	13	100	-
YLL067C	YLL067C	YLL067C	NM_001181887	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL067C	YLL067C	YLL067C	NM_001179899	RefSeq_mRNA	SEQUENCE_MATCH	13	100	-
YLL067C	YLL067C	YLL067C	NM_001181887	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL067W-A	YLL067W-A	YLL067W-A	NP_116587	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL067W-A	YLL067W-A	YLL067W-A	NM_001179899	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL067W-A	YLL067W-A	YLL067W-A	NM_001179899	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL066W-B	YLL066W-B	YLL066W-B	NP_878115	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL066W-B	YLL066W-B	YLL066W-B	NM_001184605	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL066W-B	YLL066W-B	YLL066W-B	NM_001184605	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL066C	YLL066C	YLL066C	NP_013034	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL066C	YLL066C	YLL066C	NM_001179899	RefSeq_dna	SEQUENCE_MATCH	13	100	-
YLL066C	YLL066C	YLL066C	NM_001181886	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL066C	YLL066C	YLL066C	NM_001179899	RefSeq_mRNA	SEQUENCE_MATCH	13	100	-
YLL066C	YLL066C	YLL066C	NM_001181886	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL066W-A	YLL066W-A	YLL066W-A	NP_116587	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL066W-A	YLL066W-A	YLL066W-A	NM_001179899	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL066W-A	YLL066W-A	YLL066W-A	NM_001179899	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL064C	YLL064C	YLL064C	NP_013036	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL064C	YLL064C	YLL064C	NP_014474	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL064C	YLL064C	YLL064C	NM_001181884	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL064C	YLL064C	YLL064C	NM_001183253	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL064C	YLL064C	YLL064C	NM_001181884	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL064C	YLL064C	YLL064C	NM_001183253	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL063C	YLL063C	YLL063C	NP_013037	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL063C	YLL063C	YLL063C	NM_001181883	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL063C	YLL063C	YLL063C	NM_001181883	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL062C	YLL062C	YLL062C	NP_013038	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL062C	YLL062C	YLL062C	NM_001181882	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL062C	YLL062C	YLL062C	NM_001181882	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL061W	YLL061W	YLL061W	NP_013039	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL061W	YLL061W	YLL061W	NM_001181881	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL061W	YLL061W	YLL061W	NM_001181881	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL060C	YLL060C	YLL060C	NP_013040	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL060C	YLL060C	YLL060C	NM_001181880	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL060C	YLL060C	YLL060C	NM_001181880	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL058W	YLL058W	YLL058W	NP_013042	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL058W	YLL058W	YLL058W	NM_001181878	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL058W	YLL058W	YLL058W	NM_001181878	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL057C	YLL057C	YLL057C	NP_013043	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL057C	YLL057C	YLL057C	NM_001181877	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL057C	YLL057C	YLL057C	NM_001181877	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL056C	YLL056C	YLL056C	NP_013044	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL056C	YLL056C	YLL056C	NM_001181876	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL056C	YLL056C	YLL056C	NM_001181876	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL055W	YLL055W	YLL055W	NP_013045	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL055W	YLL055W	YLL055W	NM_001181875	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL055W	YLL055W	YLL055W	NM_001181875	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL054C	YLL054C	YLL054C	NP_013046	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL054C	YLL054C	YLL054C	NM_001181874	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL054C	YLL054C	YLL054C	NM_001181874	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL053C	YLL053C	YLL053C	NP_013047	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL053C	YLL053C	YLL053C	NM_001181873	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL053C	YLL053C	YLL053C	NM_001181873	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL052C	YLL052C	YLL052C	NP_013048	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL052C	YLL052C	YLL052C	NM_001181872	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL052C	YLL052C	YLL052C	NM_001181872	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL051C	YLL051C	YLL051C	NP_013049	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL051C	YLL051C	YLL051C	NM_001181871	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL051C	YLL051C	YLL051C	NM_001181871	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL050C	YLL050C	YLL050C	NP_013050	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YLL050C	YLL050C	YLL050C	NM_001181870	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YLL050C	YLL050C	YLL050C	NM_001181870	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YLL049W	YLL049W	YLL049W	NP_013051	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
